spark.reducer.maxSizeInFlight,spark.shuffle.file.buffer,spark.shuffle.memoryFraction,spark.shuffle.sort.bypassMergeThreshold,spark.speculation.interval,spark.speculation.multiplier,spark.speculation.quantile,spark.broadcast.blockSize,spark.io.compression.codec,spark.io.compression.lz4.blockSize,spark.io.compression.snappy.blockSize,spark.kryo.referenceTracking,spark.kryoserializer.buffer.max,spark.kryoserializer.buffer,spark.driver.cores,spark.executor.cores,spark.driver.memory,spark.executor.memory,spark.storage.memoryFraction,spark.storage.unrollFraction,spark.network.timeout,spark.locality.wait,spark.scheduler.revive.interval,spark.task.maxFailures,spark.shuffle.compress,spark.memory.fraction,spark.speculation,spark.broadcast.compress,spark.rdd.compress,spark.serializer,spark.memory.storageFraction,spark.default.parallelism,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.executor.instances,spark.python.worker.memory,spark.python.worker.reuse,spark.rpc.message.maxSize,spark.driver.maxResultSize,spark.driver.memoryOverhead,spark.reducer.maxReqsInFlight,spark.reducer.maxBlocksInFlightPerAddress,spark.maxRemoteBlockSizeFetchToMem,spark.shuffle.io.maxRetries,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.io.preferDirectBufs,spark.shuffle.io.backLog,spark.shuffle.service.index.cache.size,spark.shuffle.maxChunksBeingTransferred,spark.memory.useLegacyMode,spark.storage.replication.proactive,spark.cleaner.periodicGC.interval,spark.cleaner.referenceTracking,spark.cleaner.referenceTracking.blocking,spark.cleaner.referenceTracking.blocking.shuffle,spark.cleaner.referenceTracking.cleanCheckpoints,spark.broadcast.checksum,spark.executor.heartbeatInterval,spark.files.fetchTimeout,spark.files.useFetchCache,spark.files.overwrite,spark.files.maxPartitionBytes,spark.files.openCostInBytes,spark.storage.memoryMapThreshold,spark.hadoop.mapreduce.fileoutputcommitter.algorithm.version,spark.rpc.io.backLog,spark.port.maxRetries,spark.rpc.numRetries,spark.rpc.retry.wait,spark.rpc.lookupTimeout,spark.scheduler.minRegisteredResourcesRatio,spark.scheduler.mode,spark.scheduler.listenerbus.eventqueue.capacity,spark.scheduler.blacklist.unschedulableTaskSetTimeout,spark.task.reaper.enabled,spark.task.reaper.pollingInterval,spark.task.reaper.threadDump,spark.stage.maxConsecutiveAttempts,spark.streaming.backpressure.enabled,spark.streaming.blockInterval,spark.streaming.receiver.writeAheadLog.enable,spark.streaming.unpersist,spark.streaming.stopGracefullyOnShutdown,runtime
493.0,369.0,0.89,328.0,689.0,4.19,0.36,51.0,2.0,249.0,150.0,0.0,111.0,56.0,1.0,6.0,7.0,11.0,0.8,0.64,231.0,2.0,17.0,5.0,0.0,0.79,1.0,0.0,0.0,1.0,0.79,15.0,1.0,359.0,10.0,890.0,1.0,477.0,1823.0,430.0,4423.0,5598.0,27582.0,10.0,2.0,0.0,109.0,182.0,22937.0,1.0,0.0,22.0,0.0,1.0,1.0,0.0,1.0,6.0,50.0,0.0,0.0,33567679.0,2099296.0,405.0,1.0,93.0,4.0,2.0,6.0,97.0,0.9,1.0,17968.0,103.0,0.0,7.0,0.0,6.0,1.0,497.0,0.0,1.0,0.0,903.162
314.0,390.0,0.71,353.0,437.0,5.68,0.61,98.0,1.0,224.0,38.0,1.0,20.0,56.0,6.0,8.0,20.0,11.0,0.6,0.96,499.0,1.0,29.0,8.0,0.0,0.74,0.0,0.0,1.0,1.0,0.56,482.0,1.0,197.0,9.0,451.0,1.0,360.0,929.0,876.0,28871.0,10306.0,13107.0,4.0,1.0,0.0,113.0,86.0,12495.0,1.0,0.0,86.0,0.0,0.0,0.0,0.0,1.0,14.0,51.0,0.0,1.0,33580602.0,2126316.0,238.0,1.0,116.0,10.0,3.0,6.0,58.0,0.8,0.0,10888.0,71.0,1.0,6.0,0.0,5.0,0.0,152.0,0.0,0.0,0.0,400.309
141.0,111.0,0.1,702.0,591.0,5.73,0.27,94.0,1.0,213.0,17.0,0.0,86.0,12.0,3.0,2.0,20.0,17.0,0.75,0.63,371.0,7.0,26.0,4.0,1.0,0.76,1.0,1.0,1.0,0.0,0.55,508.0,0.0,676.0,13.0,450.0,1.0,423.0,1960.0,923.0,6817.0,22994.0,30795.0,10.0,3.0,0.0,44.0,63.0,10878.0,1.0,0.0,12.0,0.0,1.0,0.0,1.0,1.0,10.0,87.0,1.0,0.0,33561338.0,2107312.0,451.0,1.0,39.0,24.0,5.0,6.0,195.0,0.9,1.0,12119.0,62.0,0.0,6.0,0.0,4.0,0.0,333.0,1.0,1.0,1.0,242.366
90.0,380.0,0.56,959.0,315.0,2.42,0.78,94.0,1.0,226.0,184.0,1.0,101.0,80.0,9.0,5.0,3.0,16.0,0.72,0.5,254.0,7.0,4.0,5.0,0.0,0.83,1.0,1.0,0.0,0.0,0.73,89.0,0.0,897.0,8.0,525.0,0.0,227.0,1758.0,491.0,16118.0,2950.0,10934.0,10.0,1.0,1.0,12.0,143.0,31923.0,0.0,0.0,42.0,1.0,0.0,1.0,0.0,0.0,8.0,66.0,0.0,0.0,33576742.0,2108843.0,111.0,1.0,66.0,21.0,3.0,3.0,177.0,0.7,1.0,5916.0,121.0,1.0,12.0,1.0,5.0,1.0,170.0,0.0,0.0,1.0,775.361
353.0,39.0,0.5,188.0,801.0,5.21,0.98,20.0,1.0,84.0,75.0,1.0,126.0,93.0,4.0,5.0,11.0,15.0,0.77,0.45,141.0,1.0,43.0,8.0,0.0,0.7,1.0,1.0,0.0,1.0,0.57,412.0,1.0,808.0,9.0,297.0,1.0,309.0,1655.0,615.0,25400.0,8443.0,14095.0,8.0,2.0,0.0,98.0,69.0,23572.0,1.0,1.0,81.0,0.0,1.0,0.0,1.0,1.0,16.0,75.0,1.0,0.0,33561875.0,2129660.0,185.0,2.0,58.0,21.0,2.0,2.0,175.0,0.7,0.0,12959.0,155.0,0.0,10.0,0.0,8.0,1.0,383.0,1.0,1.0,0.0,669.15
70.0,171.0,0.11,201.0,793.0,3.81,0.41,96.0,2.0,203.0,147.0,1.0,126.0,35.0,10.0,1.0,4.0,8.0,0.85,0.71,153.0,7.0,8.0,4.0,1.0,0.7,0.0,1.0,0.0,1.0,0.56,355.0,1.0,99.0,9.0,887.0,1.0,266.0,1808.0,421.0,26553.0,16833.0,28070.0,10.0,1.0,0.0,72.0,163.0,32497.0,1.0,1.0,88.0,0.0,0.0,0.0,1.0,1.0,7.0,90.0,0.0,0.0,33579886.0,2126750.0,54.0,2.0,107.0,12.0,5.0,1.0,193.0,0.8,1.0,11122.0,93.0,1.0,14.0,0.0,5.0,0.0,358.0,0.0,1.0,0.0,251.423
320.0,46.0,0.96,928.0,40.0,5.77,0.3,89.0,1.0,100.0,159.0,1.0,62.0,31.0,10.0,8.0,9.0,15.0,0.96,0.28,465.0,4.0,22.0,4.0,0.0,0.71,0.0,1.0,0.0,0.0,0.6,198.0,0.0,770.0,10.0,221.0,0.0,170.0,609.0,725.0,16053.0,21351.0,13057.0,4.0,1.0,1.0,53.0,120.0,1057.0,0.0,1.0,19.0,0.0,0.0,0.0,1.0,1.0,6.0,37.0,0.0,0.0,33565042.0,2110771.0,241.0,1.0,79.0,16.0,2.0,2.0,144.0,0.9,0.0,15175.0,189.0,0.0,6.0,1.0,8.0,0.0,490.0,1.0,0.0,1.0,336.358
141.0,51.0,0.2,626.0,396.0,3.6,0.4,22.0,2.0,104.0,3.0,0.0,54.0,13.0,6.0,1.0,11.0,9.0,0.97,0.64,338.0,3.0,15.0,3.0,0.0,0.82,1.0,0.0,0.0,1.0,0.53,221.0,1.0,284.0,11.0,726.0,0.0,375.0,1326.0,918.0,21139.0,21209.0,23950.0,10.0,1.0,1.0,49.0,172.0,3937.0,1.0,0.0,78.0,0.0,0.0,1.0,0.0,0.0,5.0,77.0,0.0,1.0,33557802.0,2103073.0,126.0,1.0,32.0,31.0,2.0,6.0,154.0,0.8,0.0,11963.0,144.0,1.0,3.0,1.0,7.0,1.0,234.0,0.0,1.0,1.0,577.661
146.0,21.0,0.72,459.0,165.0,3.6,0.13,74.0,2.0,225.0,127.0,1.0,49.0,45.0,6.0,8.0,12.0,13.0,0.44,0.3,261.0,3.0,5.0,4.0,1.0,0.56,0.0,0.0,1.0,1.0,0.65,335.0,0.0,438.0,13.0,819.0,0.0,353.0,1834.0,989.0,20241.0,29322.0,26102.0,3.0,2.0,1.0,22.0,97.0,24473.0,1.0,0.0,68.0,1.0,0.0,1.0,1.0,1.0,11.0,67.0,1.0,1.0,33566596.0,2116611.0,381.0,1.0,71.0,5.0,2.0,4.0,63.0,0.7,1.0,4008.0,174.0,1.0,14.0,1.0,7.0,0.0,436.0,0.0,0.0,1.0,225.437
180.0,444.0,0.23,691.0,778.0,4.7,0.84,95.0,0.0,37.0,26.0,0.0,123.0,97.0,10.0,6.0,6.0,9.0,0.53,0.94,321.0,7.0,24.0,7.0,1.0,0.7,0.0,1.0,1.0,0.0,0.62,498.0,0.0,245.0,9.0,685.0,1.0,254.0,1668.0,406.0,22720.0,19118.0,27010.0,9.0,4.0,0.0,79.0,142.0,4141.0,1.0,0.0,34.0,1.0,1.0,0.0,0.0,0.0,19.0,89.0,1.0,0.0,33585456.0,2123993.0,404.0,2.0,60.0,10.0,3.0,4.0,163.0,0.7,1.0,14712.0,48.0,0.0,12.0,1.0,8.0,1.0,196.0,1.0,0.0,1.0,722.302
213.0,304.0,0.1,395.0,667.0,3.2,0.11,10.0,1.0,246.0,17.0,1.0,35.0,8.0,4.0,1.0,12.0,13.0,0.49,0.82,424.0,8.0,47.0,5.0,1.0,0.72,1.0,1.0,0.0,0.0,0.72,382.0,1.0,108.0,13.0,562.0,1.0,419.0,1692.0,596.0,16810.0,361.0,15484.0,9.0,2.0,1.0,96.0,76.0,32377.0,1.0,1.0,55.0,1.0,0.0,1.0,0.0,0.0,15.0,65.0,0.0,0.0,33580031.0,2099224.0,142.0,1.0,74.0,6.0,5.0,1.0,152.0,0.8,0.0,5510.0,88.0,0.0,16.0,1.0,5.0,1.0,319.0,0.0,0.0,1.0,282.493
393.0,274.0,0.81,989.0,905.0,3.54,0.58,54.0,1.0,93.0,242.0,1.0,109.0,26.0,7.0,1.0,1.0,17.0,0.83,0.74,428.0,7.0,20.0,7.0,1.0,0.57,1.0,0.0,0.0,0.0,0.77,201.0,1.0,692.0,8.0,798.0,0.0,362.0,1007.0,429.0,27528.0,13189.0,30117.0,8.0,2.0,0.0,119.0,193.0,14440.0,0.0,1.0,55.0,1.0,0.0,0.0,1.0,0.0,5.0,20.0,0.0,0.0,33584320.0,2107375.0,192.0,2.0,86.0,18.0,2.0,1.0,78.0,0.9,0.0,2539.0,38.0,0.0,14.0,0.0,6.0,1.0,130.0,1.0,0.0,0.0,273.273
169.0,66.0,0.87,440.0,501.0,4.64,0.57,95.0,2.0,14.0,21.0,1.0,14.0,112.0,2.0,10.0,10.0,9.0,0.77,0.42,478.0,8.0,24.0,8.0,1.0,0.53,0.0,0.0,1.0,0.0,0.5,27.0,1.0,113.0,13.0,667.0,1.0,245.0,1796.0,1075.0,20760.0,31426.0,26746.0,8.0,5.0,1.0,113.0,57.0,6402.0,1.0,1.0,34.0,0.0,1.0,0.0,1.0,0.0,7.0,31.0,0.0,1.0,33579635.0,2103778.0,362.0,1.0,117.0,30.0,5.0,5.0,34.0,0.7,1.0,5020.0,227.0,0.0,10.0,1.0,4.0,1.0,166.0,1.0,1.0,1.0,857.813
304.0,31.0,0.28,914.0,289.0,4.34,0.0,24.0,1.0,58.0,147.0,0.0,13.0,52.0,4.0,10.0,14.0,15.0,0.49,0.32,408.0,10.0,17.0,7.0,0.0,0.66,1.0,1.0,1.0,1.0,0.73,142.0,0.0,37.0,9.0,599.0,0.0,337.0,1794.0,903.0,21542.0,21483.0,7293.0,3.0,3.0,0.0,59.0,58.0,8909.0,0.0,1.0,81.0,1.0,1.0,1.0,0.0,1.0,10.0,90.0,1.0,1.0,33578047.0,2120572.0,219.0,2.0,70.0,26.0,4.0,4.0,109.0,0.9,1.0,13283.0,186.0,1.0,15.0,0.0,8.0,0.0,383.0,0.0,1.0,0.0,836.991
163.0,217.0,0.83,832.0,592.0,5.34,0.83,40.0,1.0,55.0,46.0,0.0,75.0,3.0,3.0,1.0,5.0,16.0,0.48,0.9,138.0,3.0,13.0,7.0,0.0,0.86,0.0,0.0,0.0,1.0,0.66,238.0,1.0,633.0,13.0,148.0,0.0,495.0,1678.0,520.0,23936.0,31509.0,6150.0,5.0,2.0,0.0,63.0,76.0,22598.0,0.0,1.0,78.0,0.0,0.0,1.0,1.0,0.0,13.0,26.0,1.0,0.0,33564207.0,2101456.0,474.0,1.0,120.0,5.0,5.0,5.0,95.0,0.8,0.0,16645.0,230.0,0.0,17.0,0.0,5.0,1.0,249.0,1.0,0.0,1.0,353.755
279.0,380.0,0.0,666.0,582.0,4.59,0.12,11.0,0.0,169.0,206.0,0.0,78.0,83.0,10.0,5.0,14.0,14.0,0.92,0.38,460.0,2.0,42.0,6.0,1.0,0.84,1.0,1.0,0.0,0.0,0.78,439.0,1.0,940.0,14.0,476.0,0.0,388.0,764.0,1007.0,29157.0,2922.0,30363.0,9.0,4.0,0.0,86.0,109.0,19599.0,0.0,1.0,34.0,1.0,0.0,1.0,0.0,1.0,20.0,25.0,0.0,1.0,33559365.0,2115600.0,170.0,1.0,78.0,6.0,3.0,4.0,75.0,0.7,1.0,6069.0,48.0,0.0,11.0,1.0,8.0,0.0,391.0,1.0,1.0,1.0,245.735
199.0,174.0,0.64,388.0,428.0,3.19,0.96,75.0,2.0,154.0,83.0,1.0,103.0,59.0,2.0,2.0,20.0,18.0,0.86,0.19,226.0,1.0,29.0,8.0,1.0,0.97,1.0,0.0,1.0,0.0,0.61,434.0,1.0,745.0,9.0,824.0,1.0,232.0,1919.0,474.0,20787.0,3239.0,9717.0,4.0,5.0,0.0,71.0,108.0,18849.0,1.0,1.0,34.0,1.0,0.0,1.0,1.0,1.0,18.0,83.0,1.0,0.0,33581773.0,2124900.0,120.0,2.0,86.0,12.0,4.0,4.0,85.0,0.9,1.0,7539.0,56.0,0.0,9.0,0.0,8.0,1.0,266.0,1.0,0.0,0.0,261.559
196.0,387.0,0.93,263.0,334.0,5.18,0.43,101.0,2.0,27.0,210.0,0.0,33.0,103.0,4.0,4.0,3.0,14.0,0.52,0.53,298.0,7.0,18.0,4.0,0.0,0.91,1.0,1.0,1.0,1.0,0.66,138.0,1.0,970.0,8.0,606.0,0.0,267.0,1425.0,525.0,10054.0,10034.0,292.0,9.0,5.0,0.0,24.0,71.0,29848.0,0.0,0.0,89.0,0.0,1.0,0.0,1.0,1.0,7.0,89.0,0.0,1.0,33569231.0,2125519.0,237.0,1.0,52.0,32.0,2.0,3.0,176.0,0.9,1.0,10786.0,36.0,0.0,18.0,0.0,8.0,0.0,440.0,0.0,0.0,0.0,517.107
80.0,215.0,0.3,977.0,21.0,4.34,0.19,6.0,1.0,58.0,243.0,0.0,38.0,105.0,12.0,8.0,15.0,13.0,0.87,0.43,312.0,8.0,31.0,8.0,0.0,0.79,1.0,1.0,1.0,1.0,0.73,337.0,1.0,232.0,11.0,490.0,1.0,474.0,1988.0,941.0,13560.0,6895.0,27205.0,8.0,3.0,0.0,67.0,200.0,1130.0,1.0,1.0,76.0,0.0,0.0,1.0,0.0,0.0,16.0,82.0,0.0,1.0,33565557.0,2109537.0,236.0,2.0,105.0,9.0,5.0,2.0,239.0,0.7,1.0,16501.0,163.0,0.0,13.0,0.0,7.0,1.0,487.0,1.0,1.0,1.0,320.089
400.0,165.0,0.35,696.0,748.0,5.85,0.12,65.0,1.0,94.0,33.0,1.0,107.0,45.0,9.0,9.0,15.0,8.0,0.67,0.4,125.0,3.0,13.0,4.0,1.0,0.81,1.0,1.0,1.0,1.0,0.54,107.0,0.0,514.0,10.0,863.0,0.0,449.0,1046.0,484.0,25689.0,26273.0,3920.0,3.0,4.0,0.0,61.0,83.0,700.0,1.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,5.0,60.0,1.0,1.0,33557452.0,2116536.0,423.0,2.0,95.0,11.0,3.0,4.0,143.0,0.9,0.0,7032.0,172.0,0.0,11.0,1.0,8.0,0.0,124.0,1.0,1.0,1.0,1058.821
360.0,130.0,0.78,905.0,38.0,4.37,0.69,15.0,0.0,249.0,80.0,0.0,126.0,8.0,12.0,2.0,9.0,15.0,0.47,0.38,366.0,5.0,11.0,7.0,1.0,0.77,1.0,1.0,0.0,0.0,0.71,293.0,0.0,829.0,12.0,590.0,0.0,457.0,558.0,921.0,505.0,3433.0,30227.0,10.0,1.0,0.0,69.0,129.0,1714.0,1.0,1.0,22.0,0.0,0.0,0.0,1.0,1.0,12.0,63.0,0.0,0.0,33573025.0,2121511.0,346.0,2.0,70.0,24.0,5.0,2.0,48.0,0.8,0.0,13070.0,43.0,0.0,19.0,1.0,7.0,0.0,349.0,0.0,0.0,0.0,341.744
306.0,61.0,0.67,290.0,84.0,3.84,0.63,99.0,1.0,32.0,94.0,1.0,25.0,63.0,6.0,7.0,3.0,9.0,0.89,0.88,430.0,3.0,45.0,6.0,1.0,0.69,1.0,1.0,1.0,0.0,0.85,320.0,0.0,422.0,10.0,488.0,1.0,333.0,1275.0,502.0,24998.0,31473.0,29780.0,2.0,1.0,1.0,75.0,200.0,22390.0,0.0,0.0,26.0,1.0,0.0,0.0,1.0,1.0,13.0,32.0,0.0,1.0,33586457.0,2103089.0,309.0,2.0,83.0,18.0,2.0,6.0,180.0,0.9,0.0,19747.0,78.0,0.0,10.0,0.0,8.0,1.0,190.0,1.0,1.0,0.0,937.565
455.0,134.0,0.39,831.0,960.0,5.29,0.11,106.0,2.0,173.0,29.0,1.0,125.0,59.0,3.0,1.0,15.0,17.0,0.6,0.22,262.0,1.0,31.0,8.0,0.0,0.67,0.0,1.0,0.0,0.0,0.85,243.0,1.0,105.0,13.0,179.0,1.0,241.0,1815.0,901.0,992.0,1175.0,18887.0,4.0,1.0,1.0,76.0,193.0,27821.0,0.0,0.0,69.0,1.0,0.0,1.0,1.0,1.0,7.0,29.0,0.0,1.0,33573239.0,2107357.0,429.0,1.0,111.0,4.0,2.0,1.0,134.0,0.7,0.0,11373.0,232.0,0.0,19.0,0.0,6.0,1.0,113.0,0.0,0.0,0.0,605.164
136.0,494.0,0.82,566.0,258.0,3.79,0.97,2.0,0.0,2.0,28.0,1.0,89.0,122.0,3.0,7.0,7.0,12.0,0.92,0.41,376.0,1.0,9.0,3.0,1.0,0.92,1.0,1.0,0.0,1.0,0.78,436.0,0.0,703.0,11.0,389.0,1.0,251.0,1474.0,396.0,8245.0,31484.0,18409.0,5.0,2.0,0.0,45.0,92.0,31540.0,1.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,14.0,75.0,0.0,0.0,33556354.0,2126087.0,166.0,1.0,96.0,11.0,5.0,4.0,169.0,0.7,1.0,14030.0,216.0,1.0,4.0,1.0,8.0,0.0,217.0,0.0,1.0,1.0,439.846
329.0,262.0,0.27,285.0,41.0,4.58,0.85,111.0,1.0,56.0,172.0,0.0,41.0,122.0,9.0,9.0,11.0,15.0,0.94,0.52,240.0,4.0,21.0,8.0,0.0,0.58,1.0,0.0,0.0,1.0,0.95,49.0,1.0,629.0,10.0,773.0,1.0,452.0,582.0,1286.0,2862.0,30108.0,19132.0,6.0,3.0,1.0,94.0,185.0,23277.0,1.0,0.0,41.0,1.0,0.0,1.0,1.0,1.0,20.0,23.0,0.0,1.0,33576839.0,2128120.0,298.0,2.0,67.0,16.0,3.0,5.0,48.0,0.9,0.0,16491.0,174.0,0.0,13.0,1.0,8.0,0.0,159.0,0.0,1.0,1.0,641.196
136.0,490.0,0.9,636.0,888.0,3.55,0.29,60.0,2.0,211.0,167.0,0.0,106.0,24.0,1.0,3.0,8.0,13.0,0.44,0.78,198.0,4.0,27.0,3.0,1.0,0.9,1.0,0.0,1.0,0.0,0.95,29.0,1.0,819.0,14.0,575.0,1.0,447.0,804.0,854.0,8245.0,462.0,2328.0,8.0,4.0,0.0,113.0,199.0,22070.0,0.0,1.0,52.0,0.0,1.0,0.0,1.0,1.0,12.0,66.0,1.0,0.0,33564366.0,2111297.0,190.0,2.0,103.0,15.0,3.0,5.0,211.0,0.9,0.0,15481.0,181.0,0.0,19.0,0.0,4.0,1.0,95.0,1.0,0.0,1.0,591.36
461.0,390.0,0.66,928.0,636.0,5.1,0.1,110.0,0.0,4.0,225.0,1.0,71.0,98.0,6.0,9.0,8.0,10.0,0.66,0.43,421.0,1.0,33.0,4.0,0.0,0.61,0.0,0.0,1.0,1.0,0.94,319.0,0.0,199.0,11.0,361.0,1.0,219.0,1000.0,1155.0,28032.0,14996.0,28765.0,4.0,1.0,0.0,114.0,162.0,30813.0,1.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,12.0,33.0,1.0,0.0,33558269.0,2117607.0,471.0,1.0,119.0,24.0,2.0,6.0,180.0,0.7,1.0,6038.0,209.0,1.0,12.0,1.0,4.0,1.0,428.0,1.0,1.0,0.0,972.382
206.0,200.0,0.47,740.0,113.0,4.18,0.13,37.0,2.0,107.0,196.0,1.0,41.0,16.0,11.0,6.0,19.0,11.0,0.47,0.83,404.0,9.0,49.0,4.0,0.0,0.77,1.0,1.0,1.0,0.0,0.65,389.0,1.0,908.0,8.0,872.0,1.0,194.0,1184.0,1862.0,26429.0,4851.0,13446.0,7.0,1.0,1.0,84.0,53.0,22731.0,0.0,1.0,50.0,1.0,0.0,0.0,1.0,0.0,6.0,68.0,0.0,0.0,33576012.0,2124554.0,187.0,1.0,126.0,18.0,3.0,2.0,42.0,0.8,0.0,18021.0,42.0,1.0,3.0,1.0,6.0,1.0,201.0,0.0,0.0,1.0,1001.794
491.0,121.0,0.3,823.0,374.0,4.98,0.77,91.0,1.0,220.0,246.0,0.0,41.0,61.0,7.0,5.0,8.0,17.0,0.73,0.9,379.0,6.0,15.0,5.0,1.0,0.98,0.0,0.0,1.0,1.0,0.82,432.0,0.0,636.0,10.0,871.0,1.0,489.0,648.0,1170.0,6361.0,20371.0,12190.0,7.0,4.0,0.0,127.0,58.0,216.0,0.0,1.0,35.0,1.0,1.0,1.0,0.0,1.0,20.0,35.0,0.0,1.0,33575516.0,2103691.0,477.0,1.0,97.0,31.0,3.0,5.0,210.0,0.7,0.0,14331.0,139.0,1.0,9.0,0.0,4.0,1.0,443.0,1.0,1.0,0.0,258.182
88.0,211.0,0.66,240.0,434.0,4.48,0.57,26.0,0.0,163.0,172.0,0.0,87.0,21.0,12.0,6.0,9.0,11.0,0.84,0.5,300.0,10.0,28.0,3.0,1.0,0.72,0.0,0.0,1.0,0.0,0.52,460.0,0.0,83.0,14.0,858.0,0.0,186.0,1822.0,1153.0,28759.0,11830.0,10317.0,3.0,1.0,1.0,73.0,173.0,12102.0,0.0,1.0,84.0,0.0,0.0,0.0,1.0,0.0,15.0,58.0,1.0,0.0,33580611.0,2120153.0,130.0,1.0,60.0,30.0,4.0,6.0,158.0,0.8,0.0,17330.0,111.0,0.0,19.0,0.0,4.0,1.0,52.0,1.0,0.0,0.0,520.931
319.0,481.0,0.68,361.0,11.0,3.29,0.5,51.0,0.0,22.0,155.0,0.0,73.0,55.0,6.0,1.0,5.0,13.0,0.66,0.66,203.0,4.0,18.0,4.0,1.0,0.7,0.0,1.0,0.0,0.0,0.8,132.0,1.0,893.0,11.0,911.0,1.0,292.0,1923.0,590.0,24797.0,28811.0,10928.0,6.0,1.0,0.0,40.0,99.0,9105.0,0.0,0.0,10.0,1.0,0.0,1.0,1.0,0.0,6.0,65.0,1.0,1.0,33577140.0,2111071.0,115.0,1.0,97.0,14.0,3.0,1.0,42.0,0.9,1.0,16462.0,56.0,1.0,4.0,0.0,5.0,1.0,328.0,0.0,1.0,1.0,264.952
76.0,353.0,0.51,263.0,163.0,5.97,0.62,12.0,2.0,230.0,144.0,1.0,121.0,85.0,10.0,5.0,9.0,10.0,0.79,0.92,269.0,7.0,38.0,6.0,1.0,0.72,1.0,1.0,0.0,1.0,0.83,332.0,1.0,496.0,13.0,882.0,1.0,207.0,1601.0,841.0,31194.0,31341.0,8686.0,3.0,1.0,0.0,118.0,151.0,23631.0,0.0,1.0,35.0,1.0,0.0,1.0,0.0,1.0,16.0,63.0,0.0,0.0,33567620.0,2116179.0,140.0,1.0,53.0,6.0,4.0,3.0,49.0,0.8,0.0,18587.0,184.0,1.0,11.0,0.0,5.0,0.0,378.0,1.0,1.0,0.0,469.136
426.0,362.0,0.46,455.0,536.0,4.2,0.29,114.0,0.0,224.0,210.0,1.0,102.0,36.0,3.0,7.0,2.0,11.0,0.56,0.2,228.0,6.0,48.0,7.0,0.0,0.56,0.0,0.0,0.0,1.0,0.89,481.0,1.0,322.0,14.0,793.0,0.0,231.0,1670.0,464.0,26820.0,7408.0,31425.0,5.0,1.0,1.0,92.0,130.0,21866.0,0.0,0.0,73.0,0.0,1.0,0.0,0.0,0.0,10.0,76.0,1.0,1.0,33581914.0,2124284.0,489.0,2.0,124.0,21.0,3.0,1.0,151.0,0.9,0.0,2664.0,188.0,1.0,10.0,1.0,5.0,1.0,369.0,1.0,1.0,0.0,488.114
147.0,333.0,0.96,586.0,935.0,3.9,0.79,82.0,2.0,35.0,256.0,0.0,93.0,27.0,11.0,10.0,17.0,18.0,0.66,0.39,360.0,10.0,17.0,4.0,0.0,0.86,1.0,0.0,0.0,1.0,0.97,277.0,1.0,622.0,13.0,430.0,0.0,304.0,638.0,1227.0,15993.0,3165.0,8941.0,2.0,3.0,1.0,16.0,181.0,26989.0,1.0,1.0,21.0,1.0,1.0,0.0,1.0,0.0,5.0,78.0,0.0,1.0,33561495.0,2102565.0,381.0,2.0,61.0,17.0,4.0,5.0,139.0,0.7,0.0,4423.0,220.0,0.0,13.0,1.0,7.0,1.0,137.0,1.0,0.0,1.0,332.382
376.0,101.0,0.76,368.0,886.0,4.3,0.33,67.0,1.0,213.0,168.0,1.0,8.0,13.0,10.0,4.0,13.0,18.0,0.63,0.5,334.0,5.0,31.0,8.0,1.0,0.72,0.0,0.0,1.0,0.0,0.84,267.0,1.0,874.0,10.0,443.0,0.0,276.0,1970.0,845.0,3147.0,19108.0,6220.0,2.0,1.0,0.0,34.0,143.0,2539.0,0.0,0.0,45.0,1.0,0.0,0.0,1.0,1.0,18.0,56.0,1.0,1.0,33555351.0,2117356.0,207.0,1.0,33.0,29.0,3.0,6.0,64.0,0.7,0.0,10007.0,197.0,0.0,7.0,0.0,4.0,1.0,341.0,0.0,1.0,1.0,305.04
308.0,333.0,0.92,785.0,764.0,5.8,0.78,39.0,0.0,175.0,140.0,0.0,107.0,28.0,2.0,2.0,7.0,11.0,0.83,0.52,400.0,8.0,26.0,6.0,0.0,0.58,1.0,1.0,0.0,0.0,0.83,63.0,1.0,758.0,12.0,417.0,1.0,434.0,621.0,712.0,5690.0,15288.0,9802.0,6.0,5.0,1.0,88.0,198.0,16666.0,1.0,0.0,17.0,0.0,0.0,1.0,1.0,1.0,10.0,63.0,0.0,0.0,33556879.0,2102673.0,430.0,2.0,92.0,6.0,4.0,1.0,32.0,0.8,0.0,8376.0,215.0,1.0,13.0,1.0,8.0,0.0,166.0,1.0,1.0,0.0,566.947
